job_title,job_skills
network_engineer,tcp_ip networking vpn
junior_devops_engineer,linux shell_scripting aws networking_basics monitoring ci_cd
qa_engineer,selenium git regression_testing api_testing
release_engineer,ci_cd linux kubernetes shell_scripting git
junior_data_analyst,python_programming data_visualization google_analytics tableau statistics
junior_data_scientist,numpy statistics sql data_visualization
junior_data_scientist,sql data_analysis machine_learning jupyter_notebook data_visualization statistics
it_support_specialist,hardware_maintenance remote_desktop windows_os
scrum_master,stakeholder_communication sprint_planning kanban
junior_embedded_engineer,microcontrollers uart_spi_i2c debugging hardware_interfacing rtos_basics
cloud_support_engineer,linux customer_support ticketing_systems docker troubleshooting networking azure
junior_hardware_engineer,schematic_capture multimeter component_selection soldering pcb_design altium_designer oscilloscope
backend_developer,caching microservices linux api_design
rf_engineer,wireless_communication simulation_tools c_programming oscilloscope
scrum_master,jira team_facilitation sprint_planning agile_methodology
devops_engineer,shell_scripting gcp cloud_computing security_practices kubernetes monitoring ansible
rf_engineer,spectrum_analyzer antenna_design matlab testing_equipment wireless_communication simulation_tools
bi_developer,power_bi data_warehousing tableau etl data_modeling
junior_data_analyst,google_analytics data_visualization reporting excel python_programming statistics
technical_writer,diagramming html_css git
junior_devops_engineer,monitoring networking_basics linux cloud_computing git aws docker
backend_developer,node_js java_programming api_design linux ci_cd caching nosql
hardware_engineer,schematic_capture eagle_cad component_selection hardware_debugging
mobile_developer,java_programming mobile_ui_design ios_development
junior_data_scientist,statistics git python_programming
backend_developer,microservices authentication message_queues
firmware_engineer,c_programming c_plus_plus rtos assembly_language embedded_systems hardware_interfacing microcontrollers
technical_support_engineer,linux troubleshooting scripting networking_basics documentation customer_support api_testing
security_engineer,secure_coding penetration_testing python_programming encryption
security_engineer,firewalls siem secure_coding vulnerability_assessment linux python_programming
data_scientist,tensorflow pandas numpy machine_learning statistics pytorch git
junior_data_engineer,etl python_programming cloud_computing airflow
scrum_master,stakeholder_communication kanban retrospectives
full_stack_developer,ci_cd nosql python_programming
junior_data_engineer,nosql python_programming data_pipelines airflow etl git
data_scientist,python_programming git feature_engineering statistics pytorch
junior_data_scientist,data_visualization pandas sql machine_learning statistics jupyter_notebook data_analysis
machine_learning_engineer,kubernetes docker feature_engineering
junior_qa_engineer,agile_methodology regression_testing postman
security_engineer,siem linux python_programming vulnerability_assessment network_security
junior_data_scientist,data_analysis pandas machine_learning jupyter_notebook data_visualization git
junior_qa_engineer,test_planning postman agile_methodology sql manual_testing basic_automation
data_engineer,sql kafka nosql linux cloud_computing data_warehousing python_programming
data_engineer,airflow git python_programming data_pipelines linux data_warehousing
cloud_engineer,kubernetes azure aws infrastructure_as_code monitoring ci_cd networking
scrum_master,jira stakeholder_communication retrospectives team_facilitation conflict_resolution scrum kanban
cloud_support_engineer,azure linux aws troubleshooting
qa_engineer,bug_reporting api_testing performance_testing pytest regression_testing
embedded_systems_engineer,firmware_development pcb_design assembly_language hardware_interfacing c_programming
cloud_engineer,kubernetes monitoring ci_cd azure docker
data_engineer,sql scala docker kafka
qa_engineer,automated_testing pytest regression_testing
technical_writer,git markdown documentation
rf_engineer,signal_processing matlab antenna_design
data_scientist,deep_learning data_visualization python_programming tensorflow natural_language_processing scikit_learn r_programming
junior_mobile_developer,kotlin debugging java_programming
junior_network_engineer,cisco tcp_ip routing_switching network_monitoring troubleshooting dns
it_support_specialist,troubleshooting customer_support windows_os active_directory ticketing_systems hardware_maintenance documentation
technical_support_engineer,sql linux troubleshooting
fpga_engineer,c_programming hardware_debugging timing_analysis debugging
frontend_developer,html_css sass react cross_browser_compatibility webpack accessibility git
junior_embedded_engineer,hardware_interfacing c_programming oscilloscope
technical_support_engineer,api_testing scripting customer_support
junior_devops_engineer,aws networking_basics linux monitoring shell_scripting ci_cd docker
it_support_specialist,windows_os customer_support linux networking_basics documentation troubleshooting
junior_mobile_developer,git rest_api java_programming react_native kotlin debugging
machine_learning_engineer,linux model_deployment git machine_learning
security_engineer,encryption network_security secure_coding siem python_programming firewalls vulnerability_assessment
junior_data_analyst,data_cleaning google_analytics statistics python_programming reporting excel
rf_engineer,antenna_design oscilloscope c_programming pcb_design simulation_tools
bi_developer,excel power_bi business_intelligence data_warehousing
test_engineer,manual_testing python_programming documentation
hardware_engineer,eagle_cad fpga pcb_design multimeter signal_processing altium_designer
software_engineer,html_css data_structures docker
technical_support_engineer,troubleshooting networking_basics documentation scripting
technical_writer,documentation api_documentation user_research git diagramming markdown
rf_engineer,signal_processing spectrum_analyzer c_programming pcb_design testing_equipment
junior_devops_engineer,shell_scripting ci_cd docker networking_basics git cloud_computing linux
security_engineer,penetration_testing secure_coding network_security
firmware_engineer,microcontrollers version_control firmware_development c_programming assembly_language
embedded_systems_engineer,assembly_language oscilloscope c_plus_plus rtos linux_kernel c_programming
